#Number,Rarity Rank,Rarity Percent
4639,3387,0.00001225242747147374%
4007,3388,0.00001225312219823121%
2085,3389,0.00001226169833096201%
2991,3390,0.00001226491832443849%
3189,3391,0.00001227244508968084%
1960,3392,0.00001228300952195142%
1436,3393,0.00001229625451050967%
320,3394,0.00001231409547985131%
1874,3395,0.00001231685938794011%
1121,3396,0.00001232161071786957%
1154,3397,0.00001233555443119653%
147,3398,0.00001234238143523512%
4371,3399,0.00001234956948967964%
4692,3400,0.00001235237380523331%
240,3401,0.00001235877560819616%
2407,3402,0.00001236227481287502%
539,3403,0.00001236866610284536%
4141,3404,0.00001237528296227522%
1428,3405,0.00001237699636013261%
2757,3406,0.00001241180689682300%
2879,3407,0.00001241696855811636%
1873,3408,0.00001242310700776465%
81,3409,0.00001243145281473168%
4711,3410,0.00001243483373063014%
144,3411,0.00001246063437238195%
1161,3412,0.00001246247354622807%
1214,3413,0.00001246261756311261%
4995,3414,0.00001247303558600281%
2640,3415,0.00001247530450602904%
602,3416,0.00001247909917245767%
2427,3417,0.00001247969666773562%
4525,3418,0.00001248573778213990%
1133,3419,0.00001248895706672917%
2024,3420,0.00001249542244782002%
567,3421,0.00001250181215413483%
1545,3422,0.00001250258672552797%
75,3423,0.00001250763942559829%
1127,3424,0.00001250828287604638%
105,3425,0.00001253483213692789%
4223,3426,0.00001253773909288604%
2903,3427,0.00001253939050885311%
3149,3428,0.00001254401109929162%
3773,3429,0.00001254784332697597%
305,3430,0.00001254934230873519%
4991,3431,0.00001257262970414059%
474,3432,0.00001257281817176068%
1219,3433,0.00001258141607430546%
2834,3434,0.00001258473179728249%
3229,3435,0.00001258583017719390%
2436,3436,0.00001258776564066225%
3401,3437,0.00001260384269802829%
3498,3438,0.00001262010634368234%
4167,3439,0.00001263836903090129%
3274,3440,0.00001264460446637898%
4631,3441,0.00001264483881736428%
2656,3442,0.00001265071545341105%
579,3443,0.00001265220206260030%
3338,3444,0.00001265620246052994%
847,3445,0.00001265787727646459%
2725,3446,0.00001266618322076125%
5,3447,0.00001267005717025520%
844,3448,0.00001267010395629264%
1966,3449,0.00001267102180443166%
790,3450,0.00001267548605614615%
1892,3451,0.00001267696608793988%
806,3452,0.00001267945882382030%
630,3453,0.00001268974215633736%
2313,3454,0.00001269300419814251%
1349,3455,0.00001271235236807081%
2306,3456,0.00001271931332721373%
2644,3457,0.00001272011631184412%
3852,3458,0.00001272034742774581%
878,3459,0.00001275441160206320%
1557,3460,0.00001275986217737968%
3112,3461,0.00001276266654269339%
3570,3462,0.00001276288310060016%
402,3463,0.00001276440361088325%
4128,3464,0.00001277322779621171%
2357,3465,0.00001277727173073650%
1548,3466,0.00001277893969151103%
1053,3467,0.00001278020318243720%
3543,3468,0.00001278581277982227%
2346,3469,0.00001278723191206798%
4857,3470,0.00001279406426317090%
4830,3471,0.00001280550905905703%
3479,3472,0.00001281243601145556%
1451,3473,0.00001281976495798648%
2553,3474,0.00001282612072391720%
2336,3475,0.00001282631602189902%
2654,3476,0.00001282880151272085%
286,3477,0.00001283133532162499%
1489,3478,0.00001283356798090892%
1134,3479,0.00001283628348303860%
3407,3480,0.00001284267244663185%
4115,3481,0.00001284463232969379%
2584,3482,0.00001285176163981277%
4093,3483,0.00001285543664445578%
2013,3484,0.00001286126528032627%
3898,3485,0.00001286233968417213%
941,3486,0.00001286292482109740%
3495,3487,0.00001286468423955175%
705,3488,0.00001286488584044571%
4213,3489,0.00001288317390035020%
566,3490,0.00001289273095822375%
2572,3491,0.00001290034547913866%
1360,3492,0.00001290903190557877%
2369,3493,0.00001293293514702742%
1937,3494,0.00001293694803095787%
1094,3495,0.00001293794147717399%
909,3496,0.00001294674143886676%
3992,3497,0.00001296226938666104%
2785,3498,0.00001296465445331416%
2552,3499,0.00001296722597578035%
4620,3500,0.00001297399102679729%
1651,3501,0.00001298448484233937%
2671,3502,0.00001301926436930021%
2294,3503,0.00001302385436946199%
2718,3504,0.00001303269817703037%
645,3505,0.00001304062987300640%
1255,3506,0.00001305747340771379%
2882,3507,0.00001307128632776555%
3891,3508,0.00001307789001731788%
3,3509,0.00001309111001481328%
2751,3510,0.00001309566612886385%
2829,3511,0.00001310328788461068%
3658,3512,0.00001310657443234145%
3254,3513,0.00001311355834342089%
1411,3514,0.00001312582453389666%
1393,3515,0.00001313890806586515%
4831,3516,0.00001315515141282758%
764,3517,0.00001316447863806618%
599,3518,0.00001317407306318860%
2459,3519,0.00001317501112123822%
2181,3520,0.00001317850022743035%
4606,3521,0.00001318195886088006%
2752,3522,0.00001318667547986659%
3682,3523,0.00001320867099030874%
3926,3524,0.00001320911791375729%
3477,3525,0.00001321007843099603%
3018,3526,0.00001321495221056872%
2386,3527,0.00001321681335718952%
1114,3528,0.00001324885305057095%
4898,3529,0.00001328637041621377%
4872,3530,0.00001329112439455861%
2288,3531,0.00001329812191761321%
883,3532,0.00001329961009287110%
2374,3533,0.00001330937289926422%
4431,3534,0.00001330979009173490%
554,3535,0.00001331295099105805%
1971,3536,0.00001333378046887870%
3549,3537,0.00001333380153780474%
3638,3538,0.00001334195323173066%
4519,3539,0.00001334199344106246%
963,3540,0.00001334532814367923%
106,3541,0.00001335555331285140%
2971,3542,0.00001336269264725320%
195,3543,0.00001336310283672397%
2927,3544,0.00001336475035858074%
1248,3545,0.00001336900604699382%
697,3546,0.00001338229087136207%
372,3547,0.00001338934604682336%
1602,3548,0.00001338939801502995%
2304,3549,0.00001339009358292516%
4104,3550,0.00001340083977310577%
4630,3551,0.00001340592492624512%
3714,3552,0.00001342618464619902%
3823,3553,0.00001343233310348554%
2519,3554,0.00001343484155751597%
1740,3555,0.00001344552497457130%
2642,3556,0.00001344810755112124%
869,3557,0.00001345859009879071%
18,3558,0.00001348011507929096%
3716,3559,0.00001349140936234862%
109,3560,0.00001349538057894061%
4057,3561,0.00001351137435602453%
2120,3562,0.00001351870428972570%
1102,3563,0.00001352582943452790%
2605,3564,0.00001354100061434601%
4582,3565,0.00001355529779630051%
4263,3566,0.00001357842903048784%
1863,3567,0.00001358710855726568%
3374,3568,0.00001358897438341468%
4230,3569,0.00001359147476422649%
4247,3570,0.00001360941971352936%
903,3571,0.00001361982433990779%
1028,3572,0.00001362241283108246%
2983,3573,0.00001362946092549597%
2441,3574,0.00001363696418941204%
4275,3575,0.00001364645020772092%
4156,3576,0.00001365803687557803%
3883,3577,0.00001365929882832850%
5001,3578,0.00001366639488380477%
722,3579,0.00001367032484159114%
4506,3580,0.00001367159743110638%
398,3581,0.00001368046873096401%
2460,3582,0.00001368217394024470%
4255,3583,0.00001368553344667341%
1262,3584,0.00001368564843292701%
3585,3585,0.00001369636916353229%
4422,3586,0.00001370209811387351%
2847,3587,0.00001371032652208875%
3633,3588,0.00001371037125073581%
754,3589,0.00001372827831858968%
3694,3590,0.00001373882750783951%
236,3591,0.00001375001651517344%
1013,3592,0.00001376389357361554%
3244,3593,0.00001376796189671264%
3104,3594,0.00001377879844293553%
1768,3595,0.00001378328387493481%
2242,3596,0.00001378365695019544%
2514,3597,0.00001381525826853182%
2787,3598,0.00001383389077681658%
573,3599,0.00001383435607996937%
459,3600,0.00001386714223911348%
544,3601,0.00001388945888798147%
486,3602,0.00001389548474561375%
1784,3603,0.00001389785901944757%
3221,3604,0.00001390215282113769%
134,3605,0.00001391345598653180%
3243,3606,0.00001391368040363970%
974,3607,0.00001391512701195389%
4554,3608,0.00001391901512656122%
4264,3609,0.00001391984290783447%
1303,3610,0.00001392526762273131%
2835,3611,0.00001392544996514164%
3165,3612,0.00001392618399187371%
3348,3613,0.00001394965716436053%
4584,3614,0.00001395811224145545%
1509,3615,0.00001395993825546143%
1685,3616,0.00001396996844493494%
4798,3617,0.00001397434067055705%
3864,3618,0.00001398777302675430%
1057,3619,0.00001400027072483415%
3230,3620,0.00001402219953337059%
4760,3621,0.00001402802374972206%
1072,3622,0.00001403957029480673%
4063,3623,0.00001405906415307764%
4101,3624,0.00001406500438684431%
773,3625,0.00001407202730851339%
1203,3626,0.00001407510177349987%
3253,3627,0.00001408205382645529%
2348,3628,0.00001408226239076795%
445,3629,0.00001408749163503188%
4244,3630,0.00001409856726855037%
3255,3631,0.00001410871709437530%
3358,3632,0.00001411378982139425%
1008,3633,0.00001413777335830197%
2387,3634,0.00001414104182977540%
1881,3635,0.00001414288337435097%
1426,3636,0.00001415225210055990%
3199,3637,0.00001417865597632069%
208,3638,0.00001418116625439295%
3116,3639,0.00001418276602881628%
4939,3640,0.00001418850703368070%
3200,3641,0.00001420659694840986%
3179,3642,0.00001421141162469478%
4336,3643,0.00001421419536552527%
430,3644,0.00001421623571585462%
3357,3645,0.00001421842993665182%
2328,3646,0.00001423462278624629%
3551,3647,0.00001425347739451355%
2934,3648,0.00001426139377842720%
633,3649,0.00001426211511789809%
3738,3650,0.00001427015079301563%
4186,3651,0.00001427438437661843%
1450,3652,0.00001428336289665040%
3128,3653,0.00001428776877932517%
4528,3654,0.00001430406947473273%
1640,3655,0.00001430802204616477%
948,3656,0.00001430940983068652%
3042,3657,0.00001431203953659315%
252,3658,0.00001431760789258919%
2138,3659,0.00001432841162497652%
4426,3660,0.00001433357043290378%
1040,3661,0.00001433861510596831%
681,3662,0.00001434168130765931%
322,3663,0.00001435257806011614%
1172,3664,0.00001438496223884287%
1600,3665,0.00001439592671604334%
1330,3666,0.00001445096365825542%
2042,3667,0.00001445561672483218%
383,3668,0.00001446523349884125%
615,3669,0.00001447031609504972%
3771,3670,0.00001450408763927249%
4549,3671,0.00001450903879484551%
3840,3672,0.00001451767046045629%
3300,3673,0.00001452129316361666%
4961,3674,0.00001452395230654223%
674,3675,0.00001454888468089035%
2805,3676,0.00001455545137772290%
2399,3677,0.00001455770148142448%
1993,3678,0.00001457066392520527%
3837,3679,0.00001457498666325971%
3949,3680,0.00001458336415589502%
1212,3681,0.00001459877113988079%
4656,3682,0.00001460786630842191%
3623,3683,0.00001461211826236319%
2988,3684,0.00001461295628104489%
1281,3685,0.00001461549639628120%
64,3686,0.00001462262433359814%
3424,3687,0.00001462448075678951%
4181,3688,0.00001462626711492145%
2473,3689,0.00001463898302282389%
1267,3690,0.00001466590729278670%
2071,3691,0.00001467449315177214%
1052,3692,0.00001467644471969044%
4609,3693,0.00001468104439816882%
2170,3694,0.00001468226065151117%
4148,3695,0.00001470222571021985%
3404,3696,0.00001471778389885086%
3659,3697,0.00001472176394072096%
4300,3698,0.00001473200333688122%
3171,3699,0.00001473606212636236%
1414,3700,0.00001473844710059694%
2041,3701,0.00001474031370908106%
3326,3702,0.00001476396435496665%
1440,3703,0.00001477534749909444%
382,3704,0.00001478708260264297%
1106,3705,0.00001479263215456745%
1235,3706,0.00001479435867433865%
4679,3707,0.00001480827348827236%
3529,3708,0.00001482050105455723%
899,3709,0.00001482593182915609%
458,3710,0.00001483094181890017%
4901,3711,0.00001483987619465973%
2484,3712,0.00001484328614150801%
3089,3713,0.00001487533784618435%
1890,3714,0.00001488497539460827%
1348,3715,0.00001489223145279179%
4886,3716,0.00001489878174832518%
513,3717,0.00001490098968597904%
2800,3718,0.00001490602218108179%
3996,3719,0.00001492942325531765%
4640,3720,0.00001495172510623032%
2946,3721,0.00001498302104645546%
2602,3722,0.00001499068327329435%
396,3723,0.00001500841754719821%
4791,3724,0.00001501119811645087%
2860,3725,0.00001501150695340736%
2729,3726,0.00001501437687520759%
2207,3727,0.00001501535727755795%
4810,3728,0.00001504518421454817%
4026,3729,0.00001504651213454379%
97,3730,0.00001506656719645240%
4188,3731,0.00001507773416033633%
3402,3732,0.00001509112245009621%
4107,3733,0.00001509695969884067%
38,3734,0.00001512595407572928%
473,3735,0.00001512864515065293%
2981,3736,0.00001512903789015019%
1074,3737,0.00001516416039245620%
3252,3738,0.00001516471136803062%
4195,3739,0.00001516881226981091%
496,3740,0.00001517789795942930%
653,3741,0.00001520001597237292%
990,3742,0.00001520458648643590%
4576,3743,0.00001520475024855918%
4712,3744,0.00001522803347737597%
4938,3745,0.00001523008513920535%
1110,3746,0.00001524022303944751%
4947,3747,0.00001524148437518981%
2405,3748,0.00001524408433636007%
2066,3749,0.00001524768213964024%
2928,3750,0.00001524787696110743%
3322,3751,0.00001525171317070715%
4453,3752,0.00001525315205729987%
3462,3753,0.00001525880134072564%
1859,3754,0.00001525916375119881%
670,3755,0.00001526295206215177%
987,3756,0.00001526391083338377%
3622,3757,0.00001527529756256797%
135,3758,0.00001527700667048363%
1269,3759,0.00001530371862238161%
2648,3760,0.00001531107265631672%
2275,3761,0.00001531283392276131%
1858,3762,0.00001533156107890592%
2857,3763,0.00001536817410756770%
4187,3764,0.00001538289889856107%
4800,3765,0.00001538431380585799%
1466,3766,0.00001538477940566473%
2102,3767,0.00001539662601256001%
3073,3768,0.00001542196412512331%
3584,3769,0.00001542233727738029%
1371,3770,0.00001542493619562819%
387,3771,0.00001542931485585708%
1061,3772,0.00001543534616827980%
2577,3773,0.00001548219980566349%
67,3774,0.00001552024432822322%
4690,3775,0.00001552086499292328%
2389,3776,0.00001553368389233596%
1552,3777,0.00001553618403089463%
2050,3778,0.00001553855248017194%
1523,3779,0.00001554434492644834%
3711,3780,0.00001556983403605765%
4963,3781,0.00001557192655693816%
1318,3782,0.00001558013432808308%
329,3783,0.00001558072082899563%
2359,3784,0.00001559146521622970%
2506,3785,0.00001559146521622970%
324,3786,0.00001560512312328864%
3079,3787,0.00001563384801723178%
314,3788,0.00001564971052754434%
2297,3789,0.00001565001722883881%
1669,3790,0.00001565142166856175%
1185,3791,0.00001566744280670714%
3169,3792,0.00001567317864969136%
2238,3793,0.00001567377862471550%
2616,3794,0.00001568596772444528%
3936,3795,0.00001569579933997444%
2915,3796,0.00001569603366124614%
1500,3797,0.00001570514470829692%
4761,3798,0.00001571544140965637%
2931,3799,0.00001572541014132425%
84,3800,0.00001572546543509595%
2260,3801,0.00001573091245463397%
4170,3802,0.00001573688178940761%
3085,3803,0.00001574530279412904%
3934,3804,0.00001574797854634026%
3336,3805,0.00001575367811269265%
742,3806,0.00001575869418348735%
3831,3807,0.00001575901710138113%
4214,3808,0.00001578533428678123%
2717,3809,0.00001579094189053006%
1994,3810,0.00001579183268480641%
95,3811,0.00001579531098775017%
1063,3812,0.00001580382798661455%
1243,3813,0.00001581292611638077%
4106,3814,0.00001581925975039872%
3458,3815,0.00001583698687481655%
4055,3816,0.00001584394426112176%
841,3817,0.00001584397737354327%
220,3818,0.00001585708604285925%
4745,3819,0.00001586650393911362%
209,3820,0.00001589680690095265%
2122,3821,0.00001589942507597121%
4285,3822,0.00001590418455543412%
2771,3823,0.00001592414222128207%
3644,3824,0.00001593002375774767%
198,3825,0.00001593262085352921%
1369,3826,0.00001594456081772861%
4984,3827,0.00001594662982022235%
2558,3828,0.00001594703420732861%
408,3829,0.00001594740703204798%
1543,3830,0.00001595268540980763%
4682,3831,0.00001595577269242863%
2291,3832,0.00001595637346561847%
4599,3833,0.00001596118017183194%
3184,3834,0.00001597009949014559%
3871,3835,0.00001597164068072253%
2736,3836,0.00001597755128010877%
608,3837,0.00001599117470192337%
4265,3838,0.00001599437146327642%
2476,3839,0.00001599788593481793%
3025,3840,0.00001599885892556312%
5004,3841,0.00001600472516875837%
2093,3842,0.00001601148302396582%
714,3843,0.00001602618892247384%
1731,3844,0.00001604514996596664%
2625,3845,0.00001605187717536685%
4272,3846,0.00001605553600507985%
3214,3847,0.00001607325754940433%
2501,3848,0.00001607846795451452%
1733,3849,0.00001608180183827799%
108,3850,0.00001610564555679498%
4951,3851,0.00001614164592112584%
3945,3852,0.00001617379951579344%
1324,3853,0.00001617897489531204%
280,3854,0.00001618594641526617%
713,3855,0.00001619735453555816%
685,3856,0.00001619738227975704%
636,3857,0.00001619880879133678%
4710,3858,0.00001621756797645734%
2684,3859,0.00001623044424236521%
3697,3860,0.00001624822795062206%
2051,3861,0.00001624926206428388%
2730,3862,0.00001625457479403630%
2015,3863,0.00001625834167644850%
3490,3864,0.00001626331451325031%
762,3865,0.00001626924281772243%
4461,3866,0.00001627113694074973%
2103,3867,0.00001628442680957265%
1035,3868,0.00001629408488671394%
2673,3869,0.00001629787884560268%
4650,3870,0.00001630311166072441%
4530,3871,0.00001632500222176729%
3341,3872,0.00001632567837702244%
4729,3873,0.00001633129076568190%
860,3874,0.00001635970042195552%
2092,3875,0.00001636720621380362%
3650,3876,0.00001638253397333476%
4199,3877,0.00001640112051370000%
1710,3878,0.00001640323232096381%
1073,3879,0.00001640702453742918%
822,3880,0.00001641102816851408%
3556,3881,0.00001641313857561676%
3351,3882,0.00001641816395983971%
4298,3883,0.00001643143318748434%
3257,3884,0.00001644172821788624%
4000,3885,0.00001644324258441531%
3452,3886,0.00001644353023160223%
4235,3887,0.00001644816090480482%
740,3888,0.00001645657717599653%
741,3889,0.00001645762692588898%
2271,3890,0.00001646663024533178%
2720,3891,0.00001648107914605808%
418,3892,0.00001648995605647993%
1793,3893,0.00001649684745114067%
4288,3894,0.00001651184562330363%
604,3895,0.00001651648629839739%
2114,3896,0.00001652877167760550%
2741,3897,0.00001652966310812100%
1091,3898,0.00001653577780846550%
4714,3899,0.00001654308631308751%
1170,3900,0.00001657517618310745%
734,3901,0.00001658567932160137%
3870,3902,0.00001658798436688612%
4086,3903,0.00001659905920282659%
921,3904,0.00001660124743244021%
3547,3905,0.00001662837041408205%
1834,3906,0.00001664382731688552%
4268,3907,0.00001666015761541874%
1254,3908,0.00001668481348417078%
328,3909,0.00001669499602181266%
997,3910,0.00001672570291598190%
483,3911,0.00001674779818267112%
679,3912,0.00001676948059508470%
3640,3913,0.00001677904810868909%
466,3914,0.00001678069837916014%
3297,3915,0.00001678098922427151%
1572,3916,0.00001678497936157590%
3356,3917,0.00001678650740675463%
1458,3918,0.00001679022390973591%
807,3919,0.00001680133790435198%
3119,3920,0.00001683132510070152%
5006,3921,0.00001683671799024278%
3993,3922,0.00001684283739641998%
1867,3923,0.00001684342747776644%
1616,3924,0.00001686256673319037%
2783,3925,0.00001686388197019849%
3736,3926,0.00001686451693588519%
2270,3927,0.00001687355091369944%
3168,3928,0.00001690177064485453%
3794,3929,0.00001690638232807388%
565,3930,0.00001691457349561919%
2912,3931,0.00001694223238320972%
2944,3932,0.00001694914938372791%
1896,3933,0.00001695539422180890%
2016,3934,0.00001696504848228183%
4726,3935,0.00001696646758277079%
2703,3936,0.00001700398242696751%
894,3937,0.00001700612541035585%
3217,3938,0.00001701229232276340%
3853,3939,0.00001707481095071134%
103,3940,0.00001707683921913008%
3970,3941,0.00001708576026325504%
3546,3942,0.00001709057715957269%
1982,3943,0.00001709628535184500%
2040,3944,0.00001714811478680885%
4023,3945,0.00001715295067334921%
3502,3946,0.00001716845559810473%
4337,3947,0.00001719005344566882%
1615,3948,0.00001720797843316736%
1933,3949,0.00001721439320640489%
417,3950,0.00001726026605129154%
791,3951,0.00001726425640293904%
2788,3952,0.00001727326070642471%
2236,3953,0.00001729426661272397%
2809,3954,0.00001730045088654356%
3956,3955,0.00001731152187819695%
4332,3956,0.00001733599313799021%
736,3957,0.00001737611201725028%
2893,3958,0.00001739148204710714%
989,3959,0.00001739364282988000%
1491,3960,0.00001742034209387887%
2562,3961,0.00001742342779006046%
2776,3962,0.00001744616740343243%
2724,3963,0.00001744648452852487%
4520,3964,0.00001747184933937658%
2130,3965,0.00001748460583265663%
4797,3966,0.00001749013523714417%
3807,3967,0.00001749198033664721%
1694,3968,0.00001750085967340925%
1980,3969,0.00001752601156193921%
4728,3970,0.00001752703559195619%
4274,3971,0.00001753340804176240%
739,3972,0.00001753724040813313%
2194,3973,0.00001754330953401000%
2142,3974,0.00001756861414277455%
4036,3975,0.00001757311744200488%
205,3976,0.00001758514564532728%
3880,3977,0.00001764163497984602%
979,3978,0.00001764410225681599%
1374,3979,0.00001764780715464938%
1461,3980,0.00001766219176251349%
2585,3981,0.00001767393705499568%
3634,3982,0.00001767448155710214%
4540,3983,0.00001768069004954465%
3044,3984,0.00001768659533743328%
1207,3985,0.00001769224227836487%
1851,3986,0.00001770208350250371%
804,3987,0.00001770818423939969%
4178,3988,0.00001771301595424294%
546,3989,0.00001771510593789803%
1291,3990,0.00001772095531998873%
1849,3991,0.00001775105689924701%
3016,3992,0.00001775741772782176%
2754,3993,0.00001779198266385167%
4531,3994,0.00001780311817503948%
813,3995,0.00001780772003952139%
3692,3996,0.00001780857266746253%
1079,3997,0.00001782668718169017%
3739,3998,0.00001784032044292216%
4793,3999,0.00001785830732131560%
1998,4000,0.00001788186291133823%
3861,4001,0.00001790406842454628%
3330,4002,0.00001793284460846264%
1827,4003,0.00001796024658641196%
4959,4004,0.00001800403282701950%
750,4005,0.00001802350142944784%
2417,4006,0.00001802522801485745%
2334,4007,0.00001802915322712291%
2929,4008,0.00001803099953987141%
2435,4009,0.00001803450200924733%
1082,4010,0.00001805018099724982%
3753,4011,0.00001805641523282862%
4498,4012,0.00001806765425764936%
3408,4013,0.00001808251950977716%
4168,4014,0.00001808788412429344%
1680,4015,0.00001809773600936885%
3656,4016,0.00001812607414419213%
4319,4017,0.00001813731209048318%
4933,4018,0.00001821540375636593%
319,4019,0.00001822126064526512%
971,4020,0.00001822684723233878%
2293,4021,0.00001825440402654882%
1424,4022,0.00001826205537564118%
2034,4023,0.00001826329983480658%
424,4024,0.00001830623860141280%
4250,4025,0.00001831106652918704%
658,4026,0.00001831443315230166%
2635,4027,0.00001831734996337455%
1837,4028,0.00001833735276596643%
1511,4029,0.00001834200462782374%
959,4030,0.00001834693997110008%
896,4031,0.00001835541881825643%
326,4032,0.00001836180706536496%
2197,4033,0.00001836397519855700%
1188,4034,0.00001836720371782301%
2599,4035,0.00001837062607260203%
3835,4036,0.00001837458529133960%
3998,4037,0.00001837739828688203%
4157,4038,0.00001838780407425514%
3707,4039,0.00001840123556826072%
468,4040,0.00001841156218850755%
2156,4041,0.00001841183253124235%
504,4042,0.00001842487236100191%
4591,4043,0.00001846392715657970%
4154,4044,0.00001847363377942405%
3120,4045,0.00001850071339786765%
1356,4046,0.00001850135872482892%
2246,4047,0.00001853425575781459%
1346,4048,0.00001853649436197147%
2223,4049,0.00001854810986467502%
2110,4050,0.00001855151723601576%
3578,4051,0.00001855177654394520%
3564,4052,0.00001855632876735407%
4624,4053,0.00001857081194405935%
3008,4054,0.00001858855064579363%
2267,4055,0.00001859121349852599%
2249,4056,0.00001859488470457401%
523,4057,0.00001860368217284914%
225,4058,0.00001861335324808772%
2341,4059,0.00001863353020629164%
4754,4060,0.00001864818659141957%
2901,4061,0.00001865225059594521%
3289,4062,0.00001865313609139514%
4762,4063,0.00001865979519960967%
4658,4064,0.00001868005767659253%
4320,4065,0.00001868503478432213%
2076,4066,0.00001869151392072468%
4687,4067,0.00001871400079682138%
1368,4068,0.00001873697170439369%
3727,4069,0.00001878289846761763%
4515,4070,0.00001880872624306182%
3770,4071,0.00001881637313356478%
1430,4072,0.00001884406638734793%
1876,4073,0.00001884814114973047%
3715,4074,0.00001885673613292503%
1629,4075,0.00001886335502024670%
4875,4076,0.00001886553349090900%
3726,4077,0.00001886691528350778%
4481,4078,0.00001889898696730739%
2876,4079,0.00001892801082263078%
1493,4080,0.00001893898325347739%
2362,4081,0.00001894172664617508%
235,4082,0.00001896702506695832%
2660,4083,0.00001897051501286567%
1143,4084,0.00001897662497777297%
2047,4085,0.00001897893528408160%
2107,4086,0.00001898391130040931%
3526,4087,0.00001898430369079490%
2352,4088,0.00001898930477593981%
3627,4089,0.00001899090144026362%
4925,4090,0.00001899679601270765%
3443,4091,0.00001900647838601792%
1498,4092,0.00001904106414609771%
470,4093,0.00001904437671930261%
4151,4094,0.00001905910500014967%
1999,4095,0.00001907203152670431%
4375,4096,0.00001908933512449181%
1039,4097,0.00001909336725850258%
3343,4098,0.00001909604966241652%
3492,4099,0.00001909938267243972%
4452,4100,0.00001910329594985331%
3026,4101,0.00001911321407013016%
2603,4102,0.00001912449067331194%
1797,4103,0.00001912864387292784%
4035,4104,0.00001913467441309823%
1830,4105,0.00001915702474947153%
3384,4106,0.00001916075261999083%
623,4107,0.00001918334752900418%
1455,4108,0.00001918410458074784%
1274,4109,0.00001921114009388986%
2203,4110,0.00001922635594823844%
2897,4111,0.00001923430570912586%
3557,4112,0.00001924246378441344%
438,4113,0.00001924730550132676%
3961,4114,0.00001927160770133805%
3776,4115,0.00001927428725543666%
1145,4116,0.00001929720187941143%
1555,4117,0.00001931455265106784%
1398,4118,0.00001934411914075817%
4091,4119,0.00001934484749333532%
889,4120,0.00001934710904767968%
4736,4121,0.00001936160375468958%
4407,4122,0.00001938014039863962%
2188,4123,0.00001938513795914225%
3918,4124,0.00001939209586452364%
557,4125,0.00001941159073482668%
1901,4126,0.00001941218348113025%
2658,4127,0.00001942268801515268%
3051,4128,0.00001943556576537947%
1591,4129,0.00001943957346739228%
1258,4130,0.00001944616162173369%
1664,4131,0.00001944991480964700%
3455,4132,0.00001945894581620866%
4024,4133,0.00001947336499969289%
2587,4134,0.00001949059512202639%
3987,4135,0.00001949129699901234%
2770,4136,0.00001949472472210364%
2335,4137,0.00001951445076235505%
4209,4138,0.00001951712943556573%
1684,4139,0.00001956534746939469%
801,4140,0.00001957103345867922%
3210,4141,0.00001957653108854003%
4749,4142,0.00001957809810074256%
4224,4143,0.00001958363846266139%
3157,4144,0.00001961213042843049%
3777,4145,0.00001961837573413732%
3413,4146,0.00001962127661601585%
355,4147,0.00001963669905156638%
3888,4148,0.00001963690917718906%
2466,4149,0.00001963968646635815%
2100,4150,0.00001963980421663909%
188,4151,0.00001966155039431480%
3800,4152,0.00001967838738978878%
3758,4153,0.00001968662545015321%
3754,4154,0.00001973442292784754%
569,4155,0.00001973638294865352%
4455,4156,0.00001974671795709928%
759,4157,0.00001975548591553312%
4072,4158,0.00001975943611319510%
4004,4159,0.00001976290510615634%
44,4160,0.00001978001321979989%
1181,4161,0.00001979909126611397%
2533,4162,0.00001981391108561566%
4567,4163,0.00001981902680506281%
4552,4164,0.00001982394444912843%
4365,4165,0.00001982401694346799%
898,4166,0.00001982487020403143%
1939,4167,0.00001984107326979452%
3328,4168,0.00001985426467016679%
3618,4169,0.00001986340427428228%
4941,4170,0.00001990238922881750%
1232,4171,0.00001993743725600376%
3561,4172,0.00001994146023397111%
4364,4173,0.00001994331207697193%
258,4174,0.00001996059449329656%
3150,4175,0.00001996673953194859%
230,4176,0.00001997142010872405%
4040,4177,0.00001997597457824522%
309,4178,0.00002001476884480587%
4069,4179,0.00002001882574014257%
643,4180,0.00002003578565774091%
272,4181,0.00002005222663553123%
1049,4182,0.00002006470278502388%
794,4183,0.00002009863648078258%
2534,4184,0.00002010127890530438%
254,4185,0.00002010231738223397%
3939,4186,0.00002010490344810142%
3468,4187,0.00002011460256605065%
4940,4188,0.00002014321209983752%
780,4189,0.00002015272602351418%
2531,4190,0.00002015947843966950%
1111,4191,0.00002018189809902014%
823,4192,0.00002019102766308859%
2966,4193,0.00002019600416436373%
2763,4194,0.00002020948253471040%
229,4195,0.00002021105615343642%
1833,4196,0.00002021775101823567%
1926,4197,0.00002022710069455257%
2691,4198,0.00002025178315987996%
4968,4199,0.00002025641298727432%
3062,4200,0.00002026541107034002%
3420,4201,0.00002031740161137757%
4792,4202,0.00002035946087474762%
4396,4203,0.00002038916426153918%
494,4204,0.00002039302414755511%
1152,4205,0.00002039632104518821%
559,4206,0.00002041360788661575%
251,4207,0.00002041785168260438%
906,4208,0.00002047799097920354%
1541,4209,0.00002049156937243752%
2187,4210,0.00002049785552775764%
4666,4211,0.00002051220404712658%
4505,4212,0.00002054905563185127%
870,4213,0.00002055007802268237%
2439,4214,0.00002060745484530242%
4030,4215,0.00002061376617908694%
1516,4216,0.00002061829270422804%
3579,4217,0.00002062436492375976%
4220,4218,0.00002063631887650561%
